track_id,track_duration,track_genre_top,set_split,listens
68541,82,Experimental,training,low
68543,120,Experimental,training,low
68549,525,Experimental,training,low
68573,97,Experimental,training,high
68579,82,Experimental,training,medium
68592,180,Hip-Hop,training,medium
68600,205,Hip-Hop,training,high
68601,258,Hip-Hop,training,medium
68680,141,Electronic,training,high
68682,93,Electronic,training,high
68683,220,Electronic,training,high
68820,78,Rock,training,high
68821,292,Rock,training,high
68837,284,Folk,training,medium
68838,225,Folk,training,low
68839,301,Folk,training,medium
68840,170,Folk,training,low
68841,253,Folk,training,low
68842,210,Folk,training,low
68843,209,Folk,training,high
68844,364,Folk,training,medium
68851,354,Folk,training,medium
68852,113,Folk,training,low
68853,83,Folk,training,high
68854,114,Folk,training,low
68860,104,Folk,training,low
68861,121,Folk,training,low
68862,108,Folk,training,medium
68869,273,Experimental,training,low
68872,273,Experimental,training,medium
68875,273,Experimental,training,low
68909,339,Rock,validation,medium
69001,126,Experimental,training,medium
69002,134,Experimental,training,low
69170,171,Electronic,training,high
69181,281,Pop,training,low
69182,310,Pop,training,low
69188,386,Pop,training,low
69193,402,Electronic,training,high
69194,386,Electronic,validation,high
69195,426,Electronic,training,high
69196,320,Electronic,training,high
69197,306,Electronic,training,high
69198,411,Electronic,training,high
69199,382,Electronic,training,high
69200,328,Electronic,training,high
69201,382,Electronic,training,high
69202,239,Electronic,training,high
69203,278,Electronic,training,high
69204,333,Electronic,training,high
69205,301,Electronic,training,high
69206,332,Electronic,training,high
69207,414,Electronic,training,high
69208,449,Electronic,training,high
69209,239,Electronic,training,high
69210,428,Electronic,training,high
69211,457,Electronic,training,high
69554,297,Hip-Hop,training,medium
69555,223,Hip-Hop,training,medium
69561,226,Hip-Hop,training,low
69563,259,Hip-Hop,training,medium
69564,240,Hip-Hop,training,medium
69567,199,Folk,training,low
69682,529,Experimental,training,medium
69723,211,Rock,training,medium
69726,178,Rock,training,high
69727,155,Rock,training,high
69732,206,Electronic,training,high
69744,242,Pop,training,medium
69745,228,Pop,training,low
69746,197,Pop,training,medium
69747,187,Pop,training,high
69761,116,Folk,training,high
69762,341,Folk,training,high
69763,258,Folk,training,high
69764,410,Folk,training,high
69765,222,Folk,training,high
69766,152,Folk,training,high
69767,340,Folk,training,high
69768,215,Folk,training,high
69781,194,Rock,training,high
69784,83,Experimental,training,medium
69785,242,Experimental,training,low
69787,186,Experimental,training,low
69788,255,Experimental,training,medium
69789,132,Experimental,training,low
69791,160,Experimental,training,medium
69792,384,Experimental,training,medium
69793,202,Experimental,training,medium
69798,200,Experimental,training,high
69822,279,Hip-Hop,training,high
69823,217,Hip-Hop,training,medium
69824,263,Hip-Hop,training,medium
69825,207,Hip-Hop,training,high
69826,290,Hip-Hop,training,medium
69827,243,Hip-Hop,training,high
69828,276,Hip-Hop,training,high
69830,243,Hip-Hop,training,medium
69833,240,Hip-Hop,training,medium
69904,205,Hip-Hop,training,medium
69947,203,Rock,validation,high
69949,111,Rock,validation,high
69985,267,Electronic,validation,high
70002,412,Experimental,training,low
70005,590,Experimental,training,low
70174,188,Experimental,training,low
70206,212,Hip-Hop,training,high
70207,266,Hip-Hop,training,high
70208,191,Hip-Hop,training,high
70299,85,Electronic,validation,high
70300,231,Electronic,validation,high
70301,235,Electronic,validation,high
70302,244,Electronic,validation,high
70303,425,Electronic,validation,high
70402,118,Rock,training,high
70403,250,Rock,validation,high
70409,158,Rock,training,high
70423,125,Pop,validation,medium
70424,161,Pop,validation,medium
70425,115,Pop,validation,medium
70426,125,Pop,validation,high
70654,186,Hip-Hop,training,medium
70655,204,Hip-Hop,training,medium
70657,217,Hip-Hop,training,high
70660,60,Hip-Hop,training,high
70768,144,Hip-Hop,validation,medium
70770,166,Hip-Hop,validation,medium
70772,240,Hip-Hop,validation,medium
70773,202,Hip-Hop,validation,medium
70774,171,Hip-Hop,validation,high
70775,212,Hip-Hop,validation,high
70813,126,Rock,training,high
70873,258,Pop,training,low
70875,360,Pop,training,low
70878,414,Pop,training,low
70879,258,Pop,training,low
71096,239,Electronic,training,high
71133,184,Folk,training,high
71157,216,Hip-Hop,training,medium
71158,181,Hip-Hop,training,medium
71172,234,Hip-Hop,training,high
71173,152,Hip-Hop,training,high
71174,202,Hip-Hop,training,high
71175,253,Hip-Hop,training,high
71216,229,Hip-Hop,training,medium
71225,210,Hip-Hop,training,low
71228,190,Hip-Hop,training,medium
71230,239,Hip-Hop,training,high
71231,237,Hip-Hop,training,high
71240,187,Hip-Hop,training,medium
71241,284,Hip-Hop,training,high
71242,244,Hip-Hop,training,medium
71243,270,Hip-Hop,training,high
71244,267,Hip-Hop,training,low
71245,282,Hip-Hop,training,medium
71246,241,Hip-Hop,training,medium
71247,251,Hip-Hop,training,high
71248,274,Hip-Hop,training,high
71249,256,Hip-Hop,training,high
71250,201,Hip-Hop,training,medium
71251,255,Hip-Hop,training,medium
71252,238,Hip-Hop,training,medium
71253,275,Hip-Hop,training,high
71254,282,Hip-Hop,training,high
71255,232,Hip-Hop,training,high
71276,134,Rock,training,high
71303,146,Rock,validation,high
71304,128,Rock,validation,high
71506,137,Electronic,validation,high
71507,218,Electronic,training,high
71508,79,Electronic,training,high
71509,127,Electronic,training,high
71510,394,Electronic,training,high
71511,171,Electronic,training,high
71512,212,Electronic,training,high
71513,308,Electronic,training,high
71514,248,Electronic,training,high
71515,205,Electronic,training,high
71516,366,Electronic,training,high
71617,369,Rock,training,high
71620,213,Rock,training,high
71622,495,Rock,training,high
71690,187,Hip-Hop,training,medium
71691,162,Hip-Hop,training,medium
71692,187,Hip-Hop,training,high
71693,216,Hip-Hop,training,medium
71694,170,Hip-Hop,training,high
71695,162,Hip-Hop,training,high
71709,167,Pop,training,high
71714,133,Rock,training,high
71715,164,Rock,training,medium
71719,167,Rock,training,high
71721,183,Rock,training,high
71722,205,Folk,validation,medium
71822,226,Electronic,training,high
71884,107,Experimental,training,low
71885,356,Experimental,training,medium
71937,156,Rock,training,high
71938,69,Rock,training,high
72046,219,Folk,training,high
72047,184,Folk,training,low
72050,148,Folk,training,low
72056,187,Folk,training,low
72058,273,Folk,training,low
72059,498,Folk,training,medium
72064,301,Rock,training,high
72067,220,Electronic,training,high
72068,170,Electronic,training,high
72069,159,Electronic,training,high
72070,204,Electronic,training,high
72071,152,Electronic,training,high
72072,244,Electronic,training,high
72073,131,Electronic,training,high
72074,163,Electronic,training,high
72075,180,Electronic,training,high
72076,219,Electronic,training,high
72129,233,Hip-Hop,training,high
72130,270,Hip-Hop,training,medium
72131,80,Hip-Hop,training,medium
72134,215,Hip-Hop,training,medium
72135,204,Hip-Hop,training,high
72136,119,Hip-Hop,training,high
72146,596,Experimental,training,low
72149,294,Experimental,training,low
72200,279,Electronic,training,high
72206,308,Electronic,training,high
72210,324,Electronic,training,high
72215,322,Electronic,training,high
72232,255,Electronic,training,high
72233,169,Electronic,training,high
72234,279,Hip-Hop,training,high
72287,168,Rock,training,high
72288,177,Rock,training,high
72289,192,Rock,training,high
72290,167,Rock,training,high
72456,156,Rock,training,high
72468,254,Hip-Hop,training,high
72476,224,Pop,training,high
72477,242,Electronic,training,high
72513,235,Rock,validation,high
72514,276,Pop,validation,high
72562,150,Folk,training,medium
72565,157,Folk,training,medium
72570,156,Folk,training,low
72604,241,Electronic,training,high
72605,173,Folk,training,medium
72607,158,Folk,training,low
72612,190,Folk,training,low
72738,247,Rock,training,high
72781,265,Hip-Hop,training,medium
72782,232,Hip-Hop,training,medium
72783,197,Hip-Hop,training,medium
72784,274,Hip-Hop,training,medium
72785,342,Hip-Hop,training,high
72786,175,Hip-Hop,training,high
72787,119,Hip-Hop,training,high
72788,220,Hip-Hop,training,high
72789,544,Hip-Hop,training,high
72790,80,Hip-Hop,training,high
72926,396,Experimental,training,medium
72927,386,Experimental,training,medium
72928,193,Experimental,training,medium
72930,485,Experimental,training,high
73087,509,Pop,validation,high
73099,182,Experimental,training,low
73100,447,Experimental,training,medium
73123,301,Electronic,training,high
73124,313,Electronic,training,high
73125,379,Electronic,training,high
73169,123,Folk,training,high
73170,195,Folk,training,high
73171,194,Folk,training,low
73172,228,Folk,training,medium
73174,110,Folk,training,high
73175,236,Folk,training,medium
73192,93,Rock,training,high
73193,112,Rock,training,high
73306,186,Rock,training,high
73309,177,Rock,training,high
73318,115,Rock,training,high
73335,98,Electronic,training,high
73340,89,Electronic,training,high
73341,204,Electronic,training,high
73342,318,Electronic,training,high
73343,130,Electronic,training,high
73344,274,Electronic,training,high
73363,248,Electronic,training,high
73365,258,Electronic,training,high
73366,266,Electronic,training,high
73367,255,Electronic,training,high
73368,192,Electronic,training,high
73369,258,Electronic,training,high
73370,201,Electronic,training,high
73371,313,Electronic,training,high
73372,250,Electronic,training,high
73465,185,Pop,training,high
73466,169,Pop,training,medium
73467,295,Pop,training,medium
73468,186,Pop,training,high
73469,124,Pop,training,high
73486,131,Rock,training,high
73495,421,Instrumental,training,high
73550,225,Hip-Hop,training,high
73551,178,Hip-Hop,training,high
73560,152,Electronic,validation,high
73561,116,Electronic,validation,high
73564,166,Electronic,validation,high
73565,65,Electronic,validation,high
73566,118,Folk,training,medium
73568,129,Folk,training,medium
73572,113,Folk,training,low
73573,184,Folk,training,medium
73580,178,Folk,training,low
73584,268,Folk,training,low
73585,147,Folk,training,low
73587,241,Folk,training,medium
73658,261,Folk,training,low
73675,276,Folk,training,low
73760,359,International,training,high
73761,226,International,training,high
73762,379,International,training,high
73763,235,International,validation,high
73764,260,International,training,high
73765,327,International,training,high
73766,176,International,training,high
73767,287,International,training,high
73768,192,International,training,high
73769,202,International,training,high
73770,158,International,training,high
